Season,Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2016,"Matt Thaiss","LAA","A",21,226,0.301775147,1.241935483,0.172619047,0.458333333,0.369047619,0.129032258,0.064516129,0.34482759,0.27586207,0.37931034,0.05752754,312,505,817,"19318"
2016,"Bryan Reynolds","SFG","A",21,66,0.452380952,2,0.268292682,0.487804878,0.243902439,0.1,0.1,0.41860465,0.20930233,0.37209302,0.12970711,78,161,239,"19326"
2016,"Luke Raley","LAD","A",21,231,0.301282051,1.285714285,0.184713375,0.458598726,0.356687898,0.125,0.035714285,0.3875,0.2375,0.375,0.12258065,266,509,775,"19354"
2017,"Weston Wilson","MIL","A",22,162,0.317757009,1.526315789,0.119266055,0.532110091,0.348623853,0.210526315,0.131578947,0.45132743,0.25663717,0.2920354,0.08939394,256,404,660,"19358"
2016,"Lucas Erceg","MIL","A",21,180,0.325203252,1,0.2,0.4,0.4,0.3,0.14,0.44615385,0.26923077,0.28461538,0.16823899,200,436,636,"19360"
2017,"Trenton Brooks","CLE","A",21,126,0.270588235,1.321428571,0.226190476,0.44047619,0.333333333,0.142857142,0.035714285,0.43023256,0.25581395,0.31395349,0.0969163,178,276,454,"19384"
2016,"Zach McKinstry","LAD","A",21,165,0.324561403,1.875,0.192982456,0.526315789,0.280701754,0.09375,0,0.46551724,0.24137931,0.29310345,0.07166124,231,383,614,"19392"
2017,"Zach McKinstry","LAD","A",22,69,0.365853658,1.285714285,0.238095238,0.428571428,0.333333333,0.071428571,0.071428571,0.38095238,0.23809524,0.38095238,0.05226481,130,157,287,"19392"
2018,"Zach McKinstry","LAD","A",23,72,0.5,0.09090909,0.351351351,0.054054054,0.594594594,0.09090909,0.136363636,0.2972973,0.32432432,0.37837838,0.09059233,137,150,287,"19392"
2017,"Brian Serven","COL","A",22,199,0.328571428,0.907407407,0.253623188,0.355072463,0.391304347,0.259259259,0.018518518,0.4822695,0.22695035,0.29078014,0.09898477,293,495,788,"19422"
2018,"Yonny Hernandez","TEX","A",20,443,0.31081081,1.987341772,0.189003436,0.5395189,0.271477663,0.240506329,0.025316455,0.3047619,0.25079365,0.44444444,0.04892966,627,1008,1635,"19432"
2016,"Jake Rogers","HOU","A",21,82,0.304347826,0.95,0.133333333,0.422222222,0.444444444,0.15,0.05,0.44680851,0.19148936,0.36170213,0.13166144,121,198,319,"19452"
2017,"Jake Rogers","HOU","A",22,116,0.289855072,0.675675675,0.162162162,0.337837837,0.5,0.162162162,0.162162162,0.47368421,0.27631579,0.25,0.08631579,192,283,475,"19452"
2016,"Andruw Monasterio","CHC","A",19,192,0.265734265,1.071428571,0.165467625,0.431654676,0.402877697,0.196428571,0,0.36986301,0.28767123,0.34246575,0.0936228,243,494,737,"19455"
2017,"Andruw Monasterio","CHC","A",20,261,0.329896907,0.987341772,0.17368421,0.410526315,0.415789473,0.189873417,0.012658227,0.39795918,0.24489796,0.35714286,0.07640879,382,665,1047,"19455"
2017,"Tommy Edman","STL","A",22,174,0.308823529,0.98275862,0.135338345,0.428571428,0.436090225,0.172413793,0.034482758,0.35,0.22142857,0.42857143,0.07321131,226,375,601,"19470"
2017,"Alex De Goti","HOU","A",22,145,0.32183908,1.166666666,0.252873563,0.40229885,0.344827586,0.066666666,0.1,0.43478261,0.27173913,0.29347826,0.09878683,239,338,577,"19477"
2017,"Andrew Knizner","STL","A",22,191,0.281879194,1.089285714,0.24025974,0.396103896,0.363636363,0.196428571,0.142857142,0.46496815,0.22292994,0.31210191,0.09281961,193,378,571,"19514"
2017,"Andrew Young","STL","A",23,244,0.331034482,0.746478873,0.184210526,0.34868421,0.467105263,0.239436619,0.169014084,0.46835443,0.28481013,0.24683544,0.11816193,347,567,914,"19521"
2017,"TJ Friedl","CIN","A",21,292,0.328358208,1.209876543,0.122549019,0.480392156,0.397058823,0.283950617,0.061728395,0.46376812,0.31884058,0.2173913,0.09849906,414,652,1066,"19522"
2017,"Jacob Robson","DET","A",22,267,0.435294117,3.028571428,0.150602409,0.638554216,0.210843373,0.171428571,0.028571428,0.35057471,0.33333333,0.31609195,0.10020877,368,590,958,"19528"
2017,"Taylor Jones","HOU","A",23,202,0.268292682,0.741935483,0.149606299,0.362204724,0.488188976,0.225806451,0.080645161,0.42635659,0.30232558,0.27131783,0.12435897,288,492,780,"19533"
2016,"Jaylin Davis","MIN","A",21,218,0.327731092,1.244897959,0.126984126,0.484126984,0.388888888,0.183673469,0.183673469,0.390625,0.265625,0.34375,0.16704289,347,539,886,"19552"
2017,"Jaylin Davis","MIN","A",22,272,0.335365853,1.126760563,0.111764705,0.470588235,0.417647058,0.154929577,0.169014084,0.46067416,0.25842697,0.28089888,0.17976424,354,664,1018,"19552"
2018,"Simon Muzziotti","PHI","A",19,299,0.302521008,2.152542372,0.208510638,0.540425531,0.251063829,0.169491525,0.016949152,0.32786885,0.20491803,0.46721311,0.08486708,294,684,978,"19553"
2017,"Yordan Alvarez","HOU","A",20,139,0.449275362,1.111111111,0.269230769,0.384615384,0.346153846,0.111111111,0.333333333,0.29113924,0.41772152,0.29113924,0.11052632,241,329,570,"19556"
2017,"Zack Short","CHC","A",22,300,0.27840909,0.524271844,0.122905027,0.301675977,0.575418994,0.281553398,0.067961165,0.43243243,0.2972973,0.27027027,0.06698188,576,693,1269,"19562"
2017,"Nate Mondou","OAK","A",22,288,0.347619047,1.025316455,0.23076923,0.389423076,0.379807692,0.202531645,0,0.35377358,0.23113208,0.41509434,0.07342007,398,678,1076,"19563"
2017,"Nathaniel Lowe","TBR","A",21,269,0.356321839,1.423728813,0.182857142,0.48,0.337142857,0.050847457,0.084745762,0.35555556,0.25555556,0.38888889,0.07664234,453,643,1096,"19566"
2017,"Chas McCormick","HOU","A",22,136,0.283018867,1.47368421,0.113207547,0.528301886,0.358490566,0.157894736,0.052631578,0.42201835,0.29357798,0.28440367,0.08728653,203,324,527,"19599"
2018,"Bryan De La Cruz","HOU","A",21,264,0.359116022,1.21875,0.202247191,0.438202247,0.359550561,0.25,0.03125,0.49180328,0.23497268,0.27322404,0.09248555,399,639,1038,"19600"
2019,"Otto Lopez","TOR","A",20,492,0.364583333,1.970873786,0.186170212,0.539893617,0.27393617,0.262135922,0.048543689,0.43002545,0.24173028,0.32824427,0.08228571,603,1147,1750,"19608"
2017,"Keibert Ruiz","LAD","A",18,251,0.355329949,1.228571428,0.195876288,0.443298969,0.360824742,0.142857142,0.028571428,0.495,0.245,0.26,0.08924485,309,565,874,"19610"
2017,"Vladimir Guerrero Jr.","TOR","A",18,318,0.336206896,1.602941176,0.240343347,0.467811158,0.291845493,0.25,0.102941176,0.40167364,0.28033473,0.31799163,0.0915493,451,685,1136,"19611"
2017,"Bo Bichette","TOR","A",19,317,0.452054794,0.93670886,0.313901345,0.331838565,0.354260089,0.177215189,0.126582278,0.35371179,0.26637555,0.37991266,0.09948542,423,743,1166,"19612"
2016,"Luis Barrera","OAK","A",20,76,0.358490566,1.045454545,0.166666666,0.425925925,0.407407407,0.227272727,0.045454545,0.42857143,0.33928571,0.23214286,0.11888112,99,187,286,"19615"
2017,"Luis Barrera","OAK","A",21,301,0.341013824,1.41025641,0.137614678,0.504587155,0.357798165,0.243589743,0.038461538,0.33484163,0.28506787,0.3800905,0.09546314,366,692,1058,"19615"
2018,"David MacKinnon","LAA","A",23,147,0.35,1.576923076,0.172839506,0.506172839,0.320987654,0.23076923,0.038461538,0.40740741,0.24691358,0.34567901,0.05143722,304,357,661,"19625"
2017,"Jack Kruger","LAA","A",22,296,0.274881516,1.647058823,0.146919431,0.530805687,0.322274881,0.308823529,0.058823529,0.37962963,0.22222222,0.39814815,0.08365759,365,663,1028,"19634"
2017,"Sheldon Neuse","WSN","A",22,321,0.347031963,1.569444444,0.151376146,0.518348623,0.330275229,0.083333333,0.125,0.34347826,0.28695652,0.36956522,0.12121212,421,767,1188,"19635"
2017,"Daniel Johnson","WSN","A",21,364,0.333333333,0.951923076,0.20703125,0.38671875,0.40625,0.259615384,0.163461538,0.36015326,0.26819923,0.37164751,0.13594662,393,806,1199,"19643"
2017,"Ben DeLuzio","ARI","A",22,202,0.383116883,1.975,0.201342281,0.530201342,0.268456375,0.125,0,0.4,0.24516129,0.35483871,0.0787172,240,446,686,"19644"
2017,"Zach Reks","LAD","A",23,65,0.404761904,1.818181818,0.225,0.5,0.275,0.181818181,0,0.37209302,0.20930233,0.41860465,0.07086614,101,153,254,"19667"
2017,"Mike Brosseau","TBR","A",23,344,0.361445783,1.311111111,0.161290322,0.475806451,0.362903225,0.233333333,0.066666666,0.49027237,0.26848249,0.24124514,0.08975377,452,807,1259,"19683"
2017,"Edward Olivares","TOR","A",21,464,0.306060606,1.121212121,0.164179104,0.441791044,0.39402985,0.31060606,0.128787878,0.44412607,0.28653295,0.26934097,0.10985748,590,1094,1684,"19698"
2016,"Jake Noll","WSN","A",22,126,0.275510204,1.076923076,0.181818181,0.424242424,0.393939393,0.205128205,0.076923076,0.43137255,0.20588235,0.3627451,0.09009009,159,285,444,"19703"
2017,"Jake Noll","WSN","A",23,438,0.280487804,0.84516129,0.156342182,0.386430678,0.457227138,0.29032258,0.103225806,0.41040462,0.26011561,0.32947977,0.10096154,491,965,1456,"19703"
2017,"Fernando Tatis Jr.","SDP","A",18,518,0.342465753,0.878787878,0.197411003,0.37540453,0.427184466,0.196969696,0.159090909,0.51118211,0.26517572,0.22364217,0.13251232,838,1192,2030,"19709"
2017,"Ronnie Dawson","HOU","A",22,505,0.322085889,1.352941176,0.159159159,0.483483483,0.357357357,0.12605042,0.117647058,0.38529412,0.28823529,0.32647059,0.10665259,720,1174,1894,"19710"
2017,"Darick Hall","PHI","A",21,477,0.302721088,0.968503937,0.208860759,0.389240506,0.401898734,0.228346456,0.212598425,0.4953271,0.26168224,0.24299065,0.15877598,616,1116,1732,"19717"
2021,"Carlos Narvaez","NYY","A",22,254,0.336,1.065217391,0.269230769,0.376923076,0.353846153,0.173913043,0.152173913,0.40909091,0.26515152,0.32575758,0.13836478,478,635,1113,"19722"
2017,"Josh Rojas","HOU","A",23,219,0.268456375,0.706666666,0.179487179,0.339743589,0.48076923,0.173333333,0.133333333,0.55345912,0.20754717,0.23899371,0.08987342,297,493,790,"19734"
2016,"Zach Remillard","CHW","A",22,116,0.275,1.444444444,0.142857142,0.506493506,0.35064935,0.222222222,0.111111111,0.42352941,0.29411765,0.28235294,0.17336683,124,274,398,"19788"
2017,"Zach Remillard","CHW","A",23,529,0.311977715,1.021582733,0.212885154,0.397759103,0.389355742,0.187050359,0.050359712,0.49206349,0.25132275,0.25661376,0.13169643,556,1236,1792,"19788"
2017,"Jhonny Pereda","CHC","A",21,359,0.307392996,1.789473684,0.152,0.544,0.304,0.210526315,0,0.34749035,0.23166023,0.42084942,0.06535948,552,825,1377,"19802"
2017,"Charles Leblanc","TEX","A",21,217,0.29375,0.966666666,0.257861635,0.364779874,0.37735849,0.116666666,0.066666666,0.42682927,0.22560976,0.34756098,0.07352941,292,456,748,"19813"
2017,"Joshua Palacios","TOR","A",21,419,0.347079037,2.625,0.194444444,0.583333333,0.222222222,0.125,0.03125,0.37755102,0.24489796,0.37755102,0.12216625,607,981,1588,"19818"
2017,"Chuckie Robinson","HOU","A",22,468,0.323899371,0.86231884,0.199376947,0.37071651,0.429906542,0.260869565,0.108695652,0.51796407,0.20958084,0.27245509,0.14845606,605,1079,1684,"19824"
2017,"Cody Thomas","LAD","A",22,512,0.278911564,0.823529411,0.19218241,0.364820846,0.442996742,0.169117647,0.147058823,0.41719745,0.26433121,0.31847134,0.14949202,719,1348,2067,"19828"
2017,"Caleb Hamilton","MIN","A",22,367,0.290640394,0.596638655,0.09090909,0.339712918,0.56937799,0.25210084,0.075630252,0.48598131,0.26635514,0.24766355,0.13722826,604,868,1472,"19842"
2017,"Abraham Toro","HOU","A",20,158,0.197916666,0.467741935,0.107843137,0.284313725,0.607843137,0.225806451,0.14516129,0.53333333,0.16190476,0.3047619,0.07669617,276,402,678,"19844"
2017,"Luis Rengifo","SEA","A",20,450,0.28525641,1.195121951,0.14556962,0.465189873,0.389240506,0.146341463,0.089430894,0.4,0.3,0.3,0.10680824,561,1040,1601,"19858"
2017,"Luis Rengifo","TBR","A",20,104,0.294871794,2.2,0.157894736,0.578947368,0.263157894,0.15,0.05,0.4556962,0.24050633,0.30379747,0.09756098,131,238,369,"19858"
2017,"Rene Pinto","TBR","A",20,293,0.32173913,1.701492537,0.213043478,0.495652173,0.291304347,0.179104477,0.029850746,0.35775862,0.23275862,0.40948276,0.08683206,368,680,1048,"19859"
2017,"Adam Haseley","PHI","A",21,74,0.301886792,1.6,0.264150943,0.452830188,0.283018867,0.133333333,0.066666666,0.43636364,0.21818182,0.34545455,0.10996564,103,188,291,"19878"
2017,"Emmanuel Rivera","KCR","A",21,508,0.358695652,2.020618556,0.22074468,0.521276595,0.257978723,0.113402061,0.12371134,0.40263158,0.25,0.34736842,0.10340843,600,1131,1731,"19890"
2017,"Connor Wong","LAD","A",21,107,0.328358208,1.52,0.125,0.527777777,0.347222222,0.04,0.2,0.48611111,0.25,0.26388889,0.09768638,131,258,389,"19896"
2017,"Gavin Sheets","CHW","A",21,218,0.307692307,0.954545454,0.173076923,0.403846153,0.423076923,0.181818181,0.045454545,0.44375,0.225,0.33125,0.07218935,338,507,845,"19901"
2017,"Diego A. Castillo","NYY","A",19,510,0.292978208,2.134020618,0.236180904,0.520100502,0.243718592,0.24742268,0.010309278,0.37440758,0.20379147,0.42180095,0.06918983,539,1152,1691,"19906"
2017,"Anderson Tejeda","TEX","A",19,446,0.343396226,1.030927835,0.267657992,0.371747211,0.360594795,0.278350515,0.082474226,0.44363636,0.28363636,0.27272727,0.15871122,570,1106,1676,"19909"
2017,"Jesus Sanchez","TBR","A",19,512,0.348525469,1.589743589,0.206806282,0.486910994,0.306282722,0.29059829,0.128205128,0.42051282,0.25384615,0.32564103,0.12159815,547,1180,1727,"19913"
2017,"Blake Perkins","WSN","A",20,572,0.317679558,1.87037037,0.141274238,0.559556786,0.299168975,0.157407407,0.074074074,0.4021164,0.28042328,0.31746032,0.09028669,938,1399,2337,"19921"
2017,"Ryan McKenna","BAL","A",20,530,0.336309523,1.216,0.16566265,0.457831325,0.376506024,0.16,0.056,0.45953757,0.24855491,0.29190751,0.12077789,697,1257,1954,"19928"
2017,"Luke Williams","PHI","A",20,442,0.267912772,1.144067796,0.194267515,0.429936305,0.375796178,0.288135593,0.008474576,0.46319018,0.25766871,0.2791411,0.09773014,561,1025,1586,"19931"
2017,"Aaron Whitefield","MIN","A",20,460,0.33219178,0.942446043,0.102990033,0.435215946,0.461794019,0.201438848,0.07913669,0.43606557,0.24918033,0.3147541,0.15262227,594,1103,1697,"19938"
2017,"Cristian Pache","ATL","A",18,514,0.359673024,1.87,0.200557103,0.520891364,0.278551532,0.31,0,0.50404313,0.26145553,0.23450135,0.12739965,560,1159,1719,"19948"
2017,"Andres Gimenez","NYM","A",18,399,0.309859154,1.986842105,0.19503546,0.535460992,0.269503546,0.171052631,0.052631578,0.37201365,0.2662116,0.36177474,0.09013717,498,1033,1531,"19950"
2017,"Khalil Lee","KCR","A",19,532,0.338345864,1.564705882,0.215827338,0.478417266,0.305755395,0.188235294,0.2,0.42657343,0.27272727,0.3006993,0.12739151,827,1316,2143,"19952"
2017,"Josh Lowe","TBR","A",19,507,0.368932038,1.415841584,0.2,0.468852459,0.33114754,0.188118811,0.07920792,0.37383178,0.26479751,0.36137072,0.12341463,738,1312,2050,"19953"
2017,"Gavin Lux","LAD","A",19,501,0.287790697,1.487804878,0.120689655,0.525862068,0.353448275,0.162601626,0.056910569,0.41926346,0.26628895,0.31444759,0.06634304,744,1110,1854,"19955"
2017,"Mickey Moniak","PHI","A",19,509,0.293296089,1.425,0.187150837,0.477653631,0.33519553,0.116666666,0.041666666,0.43715847,0.26229508,0.30054645,0.14375,605,1155,1760,"19956"
2017,"Blake Rutherford","NYY","A",20,304,0.34090909,1.866666666,0.211009174,0.513761467,0.275229357,0.133333333,0.033333333,0.3632287,0.25112108,0.38565022,0.10283019,384,676,1060,"19957"
2017,"Blake Rutherford","CHW","A",20,136,0.257425742,1.65625,0.158415841,0.524752475,0.316831683,0.28125,0,0.3960396,0.22772277,0.37623762,0.12633833,169,298,467,"19957"
2017,"Carter Kieboom","WSN","A",19,210,0.34351145,1.6,0.145985401,0.525547445,0.328467153,0.244444444,0.177777777,0.56834532,0.17985612,0.25179856,0.09803922,315,501,816,"19958"
2017,"Taylor Trammell","CIN","A",19,571,0.345303867,0.993464052,0.159779614,0.418732782,0.421487603,0.267973856,0.08496732,0.44708995,0.24867725,0.3042328,0.1457753,845,1309,2154,"19960"
2017,"Colton Welker","COL","A",19,279,0.399038461,1.4375,0.260663507,0.436018957,0.303317535,0.140625,0.09375,0.40465116,0.28837209,0.30697674,0.09257266,329,600,929,"19961"
2017,"Eguy Rosario","SDP","A",17,204,0.286821705,1.155555555,0.2421875,0.40625,0.3515625,0.355555555,0,0.52307692,0.18461538,0.29230769,0.14834437,294,461,755,"19964"
2017,"Bobby Dalbec","BOS","A",22,329,0.382550335,0.932203389,0.278481012,0.348101265,0.373417721,0.152542372,0.220338983,0.44785276,0.28220859,0.26993865,0.1433518,585,859,1444,"19966"
2017,"Ryan Aguilar","MIL","A",22,409,0.275590551,1.344827586,0.184,0.468,0.348,0.229885057,0.022988505,0.38697318,0.25287356,0.36015326,0.0818399,646,1028,1674,"19967"
2017,"Tres Barrera","WSN","A",22,268,0.335260115,1.028571428,0.202247191,0.404494382,0.393258426,0.271428571,0.114285714,0.55801105,0.24861878,0.19337017,0.10584677,368,624,992,"19977"
2017,"Conner Capel","CLE","A",20,492,0.274760383,0.868965517,0.181268882,0.380664652,0.438066465,0.220689655,0.151724137,0.45994065,0.29080119,0.24925816,0.11663067,704,1148,1852,"19983"
2017,"Santiago Espinal","BOS","A",22,544,0.31381733,1.4,0.203791469,0.464454976,0.331753554,0.128571428,0.028571428,0.38850575,0.25977011,0.35172414,0.05741176,765,1360,2125,"19997"
2017,"Keston Hiura","MIL","A",20,115,0.421686746,1.458333333,0.2625,0.4375,0.3,0.083333333,0,0.39759036,0.24096386,0.36144578,0.11085973,161,281,442,"20003"
2017,"Miles Mastrobuoni","TBR","A",21,439,0.306962025,1.330188679,0.215873015,0.447619047,0.336507936,0.103773584,0.028301886,0.38509317,0.27329193,0.34161491,0.05260047,664,1028,1692,"20017"
2017,"Kramer Robertson","STL","A",22,242,0.3125,1.4,0.186440677,0.474576271,0.33898305,0.233333333,0.05,0.4972067,0.24022346,0.26256983,0.06726457,364,528,892,"20022"
2017,"Hunter Owen","PIT","A",23,343,0.342592592,0.934065934,0.2,0.386363636,0.413636363,0.065934065,0.12087912,0.55506608,0.24669604,0.19823789,0.13823767,449,788,1237,"20034"
2017,"Isaac Paredes","CHC","A",18,384,0.29390681,0.706766917,0.200704225,0.330985915,0.468309859,0.360902255,0.052631578,0.54861111,0.20833333,0.24305556,0.08333333,537,891,1428,"20036"
2017,"Isaac Paredes","DET","A",18,133,0.214285714,0.744680851,0.188118811,0.346534653,0.465346534,0.319148936,0.085106382,0.44117647,0.24509804,0.31372549,0.06099815,206,335,541,"20036"
2017,"Jorge Ona","SDP","A",20,465,0.357388316,1.47368421,0.20338983,0.474576271,0.322033898,0.178947368,0.115789473,0.47682119,0.28476821,0.2384106,0.12594312,634,1089,1723,"20040"
2017,"Brian Miller","MIA","A",21,258,0.373737373,3.052631578,0.218274111,0.588832487,0.192893401,0.131578947,0.026315789,0.32663317,0.25125628,0.42211055,0.07068607,341,621,962,"20047"
2017,"Juan Soto","WSN","A",18,96,0.373333333,2.315789473,0.192307692,0.564102564,0.243589743,0.210526315,0.157894736,0.48717949,0.25641026,0.25641026,0.07361963,133,193,326,"20123"
2018,"Juan Soto","WSN","A",19,74,0.404761904,1.125,0.260869565,0.391304347,0.347826086,0.25,0.3125,0.42553191,0.25531915,0.31914894,0.06993007,135,151,286,"20123"
2017,"Dylan Carlson","STL","A",18,451,0.323193916,1.056074766,0.176029962,0.423220973,0.400749063,0.168224299,0.06542056,0.45620438,0.27007299,0.27372263,0.11862528,718,1086,1804,"20126"
2018,"Miguel Vargas","LAD","A",18,89,0.280701754,1.705882352,0.178571428,0.517857142,0.303571428,0.176470588,0,0.31034483,0.4137931,0.27586207,0.10422535,137,218,355,"20178"
2019,"Miguel Vargas","LAD","A",19,323,0.362869198,1.087912087,0.201680672,0.415966386,0.382352941,0.087912087,0.054945054,0.33061224,0.28979592,0.37959184,0.0874036,425,742,1167,"20178"
2018,"Brendan McKay","TBR","A",22,91,0.306122448,1.8,0.142857142,0.551020408,0.306122448,0.333333333,0.066666666,0.38,0.14,0.48,0.04914005,208,199,407,"20186"
2018,"Brandon Marsh","LAA","A",20,154,0.4,1.48275862,0.208791208,0.472527472,0.318681318,0.034482758,0.103448275,0.32978723,0.26595745,0.40425532,0.06287425,296,372,668,"20202"
2018,"Jo Adell","LAA","A",19,108,0.390625,0.862068965,0.205882352,0.367647058,0.426470588,0.24137931,0.206896551,0.47142857,0.22857143,0.3,0.12761021,161,270,431,"20220"
2019,"Gilberto Celestino","MIN","A",20,503,0.316666666,1.333333333,0.120111731,0.502793296,0.377094972,0.207407407,0.074074074,0.41935484,0.25268817,0.32795699,0.0921659,664,1072,1736,"20233"
2018,"Kevin Smith","TOR","A",21,204,0.397260273,0.8,0.204081632,0.353741496,0.44217687,0.2,0.107692307,0.46405229,0.20915033,0.32679739,0.09319899,296,498,794,"20242"
