Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2018,"Cole Brannen","BOS","A",19,32,127,142,20,15,4,1,0,16,7,13,0,43,2,0,0,3,9,1,0.157480314,"sa3004616"
2019,"Cole Brannen","BOS","A",20,114,442,497,90,76,10,3,1,49,33,44,0,128,2,4,5,3,24,8,0.203619909,"sa3004616"
2019,"Santis Sanchez","OAK","A",20,46,161,178,27,17,8,0,2,10,14,12,0,52,3,2,0,2,0,0,0.167701863,"sa3004620"
2018,"Ryan Peurifoy","PIT","A",23,78,239,275,47,25,16,3,3,31,24,29,1,66,4,0,3,2,4,4,0.196652719,"sa3004686"
2018,"Jacob Gonzalez","SFG","A",20,122,459,507,104,74,20,2,8,54,45,31,1,107,15,2,0,11,7,5,0.22657952,"sa3004691"
2019,"Jacob Gonzalez","SFG","A",21,125,449,504,108,72,25,1,10,54,57,39,1,80,10,6,0,9,0,0,0.240534521,"sa3004691"
2022,"Jacob Gonzalez","PIT","A",24,24,89,107,35,20,11,0,4,14,16,9,1,14,7,2,0,2,0,0,0.393258426,"sa3004691"
2018,"Jesse Medrano","PIT","A",23,48,157,176,36,25,9,0,2,21,22,12,0,36,2,2,3,4,8,2,0.229299363,"sa3004697"
2018,"Nolan Brown","CHW","A",24,56,179,206,51,39,11,1,0,34,19,19,1,42,3,3,2,1,8,2,0.284916201,"sa3004719"
2018,"Jacob Pearson","MIN","A",20,78,279,312,66,44,12,3,7,51,36,29,0,69,2,1,1,1,6,5,0.236559139,"sa3004722"
2019,"Jacob Pearson","MIN","A",21,82,286,325,63,45,13,1,4,35,32,33,0,63,1,5,0,1,12,5,0.22027972,"sa3004722"
2018,"Chris Sharpe","PIT","A",22,85,278,333,73,56,11,2,4,50,28,39,0,98,6,3,7,4,11,4,0.262589928,"sa3004726"
2019,"Tyler Esplin","BOS","A",19,100,387,436,98,64,26,3,5,52,43,40,0,107,4,4,1,9,6,3,0.253229974,"sa3004727"
2018,"Rob Calabrese","SFG","A",22,67,197,227,38,25,6,2,5,24,21,19,0,67,7,3,1,8,3,1,0.192893401,"sa3004728"
2018,"Justin Jacobs","TEX","A",22,80,257,292,59,42,12,0,5,27,25,29,0,80,5,1,0,6,1,2,0.229571984,"sa3004729"
2017,"Artemis Kadkhodaian","LAA","A",22,44,158,179,36,28,5,0,3,17,14,14,0,37,5,2,0,5,8,1,0.227848101,"sa3004730"
2018,"Logan Baldwin","SFG","A",22,121,429,474,107,69,22,10,6,60,44,28,0,149,10,1,6,4,26,10,0.249417249,"sa3004751"
2022,"Nathan Perry","TBR","A",22,45,161,181,37,26,6,0,5,17,18,16,0,30,2,2,0,6,1,0,0.229813664,"sa3004756"
2021,"Nathan Perry","HOU","A",21,51,182,212,40,21,13,1,5,24,30,21,1,45,7,2,0,1,1,1,0.219780219,"sa3004756"
2019,"Quentin Holmes","CLE","A",19,112,412,459,72,47,15,4,6,54,26,36,0,159,5,4,2,4,23,9,0.174757281,"sa3004776"
2018,"Shane Matheny","SFG","A",22,92,317,363,65,53,4,2,6,38,33,36,1,109,5,5,0,6,2,4,0.205047318,"sa3004780"
2019,"Shane Matheny","SFG","A",23,92,339,390,72,47,16,2,7,44,43,42,1,112,4,4,1,3,1,1,0.21238938,"sa3004780"
2017,"Brett Netzer","BOS","A",21,26,100,114,26,22,4,0,0,15,13,9,1,24,2,2,1,1,5,1,0.26,"sa3004804"
2019,"Jake Holmes","PHI","A",20,55,175,195,27,20,5,1,1,13,16,13,0,62,0,3,4,4,7,1,0.154285714,"sa3004815"
2018,"Quincy Nieporte","PHI","A",23,89,306,337,79,54,18,1,6,33,35,21,0,43,6,4,0,8,0,0,0.258169934,"sa3004819"
2017,"Stephen Kerr","LAA","A",22,22,80,87,21,15,5,0,1,10,11,5,0,15,1,0,1,0,1,0,0.2625,"sa3004838"
2018,"Alex Dunlap","WSN","A",23,35,112,135,31,17,9,0,5,15,16,13,0,26,6,3,1,4,0,0,0.276785714,"sa3004878"
2021,"Kevin Richards","OAK","A",21,58,221,244,54,40,10,1,3,26,25,20,1,63,3,0,0,3,3,6,0.244343891,"sa3004880"
2022,"Kevin Richards","OAK","A",22,56,219,243,56,35,9,2,10,33,34,19,0,55,3,2,0,1,3,2,0.255707762,"sa3004880"
2018,"Nick Choruby","WSN","A",23,52,167,197,38,32,5,1,0,18,8,27,0,41,1,0,2,1,14,6,0.22754491,"sa3004881"
2021,"Bryant Quijada","COL","A",21,32,90,113,18,17,0,0,1,7,8,14,0,16,5,3,1,4,2,1,0.2,"sa3004882"
2022,"Bryant Quijada","COL","A",22,50,148,182,36,24,10,0,2,21,18,22,0,30,5,4,3,5,0,0,0.243243243,"sa3004882"
2021,"Micael Ramirez","CLE","A",22,30,102,120,23,20,3,0,0,16,9,14,0,13,2,2,0,3,2,0,0.225490196,"sa3004883"
2019,"Justin Connell","WSN","A",20,120,433,510,108,84,20,1,3,59,38,49,0,75,10,4,14,7,13,10,0.249422632,"sa3004884"
2019,"Mason Martin","PIT","A",20,82,301,355,79,34,19,3,23,58,83,46,1,103,3,5,0,0,8,2,0.262458471,"sa3004885"
2018,"Mason Martin","PIT","A",19,45,150,173,30,18,8,0,4,16,18,18,0,62,4,0,1,1,1,1,0.2,"sa3004885"
2018,"Philip Caulfield","WSN","A",23,24,69,84,13,9,3,1,0,7,4,6,0,14,1,1,7,1,1,0,0.188405797,"sa3004886"
2019,"Philip Caulfield","WSN","A",24,35,120,135,30,20,5,1,4,12,26,7,1,29,3,1,4,1,1,2,0.25,"sa3004886"
2018,"Austen Wade","CLE","A",22,41,146,175,38,25,10,1,2,19,16,27,0,42,2,0,0,3,8,4,0.260273972,"sa3004930"
2021,"Lamar Sparks","BAL","A",22,45,160,183,41,30,5,2,4,20,22,22,0,43,0,1,0,3,6,4,0.25625,"sa3004932"
2018,"Olivier Basabe","SDP","A",20,17,66,71,17,14,1,1,1,7,4,3,0,8,1,1,0,2,1,0,0.257575757,"sa3004933"
2018,"Riley Delgado","ATL","A",23,78,309,340,102,81,19,0,2,35,45,17,0,30,11,3,0,1,1,0,0.330097087,"sa3004934"
2019,"Henry Quintero","ATL","A",25,32,128,141,34,27,4,2,1,19,11,7,0,29,5,1,0,1,3,0,0.265625,"sa3004940"
2021,"Donivan Williams","STL","A",21,46,141,167,31,26,4,0,1,19,12,24,0,51,1,1,0,9,4,1,0.219858156,"sa3004950"
2018,"Tristen Lutz","MIL","A",19,119,444,503,109,60,33,3,13,63,63,46,0,139,6,6,1,11,9,3,0.245495495,"sa3004968"
2019,"Je'Von Ward","MIL","A",19,109,373,423,84,59,16,7,2,35,46,47,0,107,0,1,2,7,7,6,0.225201072,"sa3004969"
2024,"Imanol Vargas","LAA","A",26,63,246,287,62,36,20,1,5,45,34,38,0,83,2,1,0,2,0,0,0.25203252,"sa3004972"
2021,"Imanol Vargas","LAD","A",23,72,264,304,65,33,11,4,17,42,55,36,0,95,2,2,0,6,2,1,0.246212121,"sa3004972"
2018,"Robbie Glendinning","PIT","A",22,34,110,125,31,24,4,1,2,16,18,13,0,28,0,0,2,5,1,3,0.281818181,"sa3004978"
2021,"Eddy Diaz","COL","A",21,81,329,376,97,80,13,3,1,67,32,28,0,58,13,2,4,3,48,14,0.294832826,"sa3004979"
2018,"David Metzgar","NYY","A",23,40,139,153,39,33,4,1,1,14,9,8,0,27,3,3,0,1,1,3,0.280575539,"sa3004982"
2019,"Michael Smith","TBR","A",22,48,167,198,45,39,3,3,0,18,20,24,0,30,3,1,3,2,8,4,0.269461077,"sa3004997"
2018,"Raphael Gladu","NYM","A",23,71,262,283,72,54,13,4,1,31,25,16,1,41,3,1,1,4,12,5,0.27480916,"sa3004999"
2018,"Chris Singleton","CHC","A",21,107,368,406,82,50,26,2,4,30,28,22,0,99,4,3,9,1,12,7,0.222826086,"sa3005000"
2021,"PK Morris","TOR","A",22,100,323,415,81,49,21,2,9,58,57,81,1,116,7,4,0,3,5,0,0.250773993,"sa3005037"
2019,"J.D. Osborne","MIA","A",23,85,310,344,80,52,18,0,10,44,52,18,0,83,11,5,0,9,3,0,0.258064516,"sa3005053"
2018,"Zach Sterry","BOS","A",24,56,203,230,59,44,8,2,5,25,30,23,1,54,3,1,0,6,0,0,0.290640394,"sa3005054"
2021,"Pedro Diaz","NYY","A",23,27,73,85,17,14,1,1,1,12,11,10,0,34,2,0,0,2,1,0,0.232876712,"sa3005056"
2018,"Brandon Grudzielanek","TOR","A",23,88,322,366,79,58,12,4,5,43,35,35,2,84,4,5,0,10,9,2,0.245341614,"sa3005058"
2018,"Spencer Griffin","LAA","A",21,108,394,450,87,70,8,7,2,56,40,50,0,150,2,3,1,8,11,7,0.220812182,"sa3005063"
2019,"Spencer Griffin","LAA","A",22,96,333,391,81,56,11,6,8,55,35,49,0,118,5,3,1,8,12,4,0.243243243,"sa3005063"
2019,"Adam Hall","BAL","A",20,122,463,534,138,107,22,4,5,78,45,45,0,117,22,3,1,5,33,9,0.298056155,"sa3005077"
2022,"Luis Santos","NYY","A",22,57,165,189,34,25,6,1,2,19,16,21,0,35,2,0,0,3,7,3,0.206060606,"sa3005080"
2019,"Tyler Dearden","BOS","A",20,60,208,232,42,29,7,2,4,18,21,16,0,80,3,0,5,2,0,0,0.201923076,"sa3005103"
2019,"Zachery Almond","ARI","A",23,91,313,368,68,46,17,0,5,35,44,43,1,93,2,9,1,3,3,1,0.217252396,"sa3005104"
2019,"LG Castillo","MIL","A",19,67,222,236,44,34,7,1,2,17,21,9,0,73,2,3,0,4,3,0,0.198198198,"sa3005128"
2022,"Kevin Watson Jr","LAA","A",23,68,194,236,46,30,4,5,7,39,43,33,1,64,6,3,0,1,10,2,0.237113402,"sa3005151"
2023,"Kevin Watson Jr","LAA","A",24,86,294,351,87,71,13,3,0,48,40,50,1,62,2,5,0,4,9,4,0.295918367,"sa3005151"
2021,"Jan Mercado","MIA","A",21,47,164,189,36,28,3,1,4,23,21,18,0,71,7,0,0,4,2,0,0.219512195,"sa3005152"
2022,"Jan Mercado","MIA","A",22,20,63,68,13,8,4,0,1,7,6,5,0,33,0,0,0,1,0,0,0.206349206,"sa3005152"
2023,"Jan Mercado","MIA","A",23,36,111,129,21,12,6,1,2,14,13,15,0,52,2,1,0,1,1,1,0.189189189,"sa3005152"
2021,"D.J. Stewart","PHI","A",22,17,68,75,24,18,3,0,3,9,21,6,1,13,1,0,0,1,1,1,0.352941176,"sa3005181"
2017,"Jimmy Kerrigan","MIN","A",23,31,124,131,31,20,2,4,5,14,20,1,0,30,3,2,1,2,1,2,0.25,"sa3005235"
2021,"Danny Lantigua","CIN","A",22,69,231,257,53,26,22,0,5,27,24,20,0,106,4,2,0,4,2,3,0.229437229,"sa3005239"
2022,"Danny Lantigua","CIN","A",23,17,51,54,6,4,1,0,1,5,5,3,0,23,0,0,0,0,1,0,0.117647058,"sa3005239"
2022,"Walking Cabrera","SEA","A",21,95,372,422,93,59,27,2,5,56,62,40,0,102,3,7,0,2,5,3,0.25,"sa3005240"
2021,"Braxton Martinez","LAA","A",27,79,282,348,94,52,27,3,12,50,59,56,2,52,5,5,0,8,1,2,0.333333333,"sa3005373"
2018,"Christian Donahue","CHC","A",23,80,282,318,81,60,18,1,2,41,23,29,1,63,1,3,3,4,3,2,0.287234042,"sa3005401"
2018,"Trevor Abrams","SFG","A",23,31,105,113,24,18,5,0,1,8,10,7,0,39,0,1,0,4,1,0,0.228571428,"sa3005402"
2018,"Jonathan Lacroix","HOU","A",21,76,266,294,68,46,11,6,5,30,28,22,1,78,5,1,0,4,2,2,0.255639097,"sa3005416"
2019,"Jonathan Lacroix","HOU","A",22,65,225,258,50,34,12,3,1,28,29,25,0,69,5,3,0,4,7,7,0.222222222,"sa3005416"
2021,"Jeferson Morales","MIN","A",22,71,236,292,56,30,19,0,7,43,31,42,0,52,12,2,0,4,12,2,0.237288135,"sa3005472"
2024,"Fadriel Cruz","COL","A",23,58,176,207,34,30,2,0,2,20,14,28,0,60,2,1,0,2,10,3,0.193181818,"sa3005476"
2022,"Cesar Idrogo","CLE","A",21,27,86,102,29,19,8,1,1,15,16,11,0,20,3,2,0,3,0,0,0.337209302,"sa3005479"
2022,"Marlin Made","CLE","A",21,20,74,79,12,11,0,1,0,7,1,5,0,23,0,0,0,3,0,0,0.162162162,"sa3005480"
2022,"Wilfri Peralta","CLE","A",21,52,155,168,32,22,8,2,0,12,18,12,0,56,0,1,0,1,0,2,0.206451612,"sa3005481"
2021,"Roberto Chirinos","NYY","A",20,33,108,123,27,19,4,0,4,15,16,11,0,33,3,1,0,2,2,2,0.25,"sa3005484"
2022,"Roberto Chirinos","NYY","A",21,54,172,187,34,24,8,2,0,17,17,13,0,60,2,0,0,6,7,2,0.197674418,"sa3005484"
2021,"Miguel Hiraldo","TOR","A",20,105,390,453,97,60,26,4,7,66,52,51,0,111,5,7,0,12,29,5,0.248717948,"sa3005486"
2021,"Keyber Rodriguez","TEX","A",20,103,369,422,100,72,19,4,5,55,63,37,0,91,7,8,1,7,10,5,0.27100271,"sa3005488"
2021,"Antoni Flores","BOS","A",20,45,151,179,35,22,12,0,1,23,22,21,2,38,4,3,0,3,2,1,0.231788079,"sa3005489"
2021,"Jose Reyes","LAA","A",20,90,325,356,69,46,13,4,6,35,45,25,0,117,2,4,0,4,1,2,0.212307692,"sa3005490"
2021,"Fabian Pertuz","CHC","A",20,67,224,245,50,39,7,0,4,29,21,16,0,70,4,0,1,5,3,2,0.223214285,"sa3005500"
2024,"Fabian Pertuz","CHC","A",23,27,95,110,14,8,4,0,2,9,10,13,1,37,1,1,0,1,1,0,0.147368421,"sa3005500"
2021,"Allan Cerda","CIN","A",21,66,227,276,55,23,14,4,14,42,42,31,0,85,14,4,0,3,1,7,0.242290748,"sa3005504"
2021,"Gilberto Jimenez","BOS","A",20,94,373,408,114,89,16,6,3,64,56,19,1,86,8,7,1,6,13,8,0.305630026,"sa3005507"
2022,"Sebastian Almonte","CIN","A",22,26,79,88,10,7,2,1,0,7,4,7,0,36,1,1,0,2,1,4,0.126582278,"sa3005509"
2021,"Jhon Solarte","TOR","A",20,35,111,134,18,12,3,0,3,20,18,16,0,52,5,1,1,0,7,2,0.162162162,"sa3005510"
2021,"Jorbit Vivas","LAD","A",20,83,328,375,102,65,20,4,13,73,73,27,1,42,17,3,0,8,5,3,0.310975609,"sa3005511"
2021,"Alexfri Planez","CLE","A",19,103,390,413,103,63,19,5,16,61,53,13,0,121,5,4,1,4,11,3,0.264102564,"sa3005515"
2021,"Joshwan Wright","OAK","A",20,84,317,358,77,54,17,1,5,45,46,29,0,64,7,2,3,7,5,2,0.242902208,"sa3005519"
2022,"Derwin Barreto","TEX","A",21,22,64,83,13,8,3,0,2,12,7,16,0,17,1,2,0,0,3,1,0.203125,"sa3005522"
2021,"Andres Melendez","CLE","A",20,73,239,289,59,33,16,2,8,41,46,44,0,80,3,3,0,6,2,1,0.246861924,"sa3005523"
2021,"Daniel Rivero","PIT","A",20,40,108,134,26,20,3,2,1,17,14,25,1,20,0,1,0,2,1,2,0.24074074,"sa3005525"
2022,"Rainier Rivas","HOU","A",21,40,138,146,21,14,3,0,4,10,13,7,0,52,1,0,0,2,1,0,0.152173913,"sa3005527"
2021,"Randy Florentino","TEX","A",20,52,149,174,22,14,5,0,3,19,12,20,0,54,1,3,1,0,2,2,0.147651006,"sa3005529"
2023,"Randy Florentino","BAL","A",22,33,97,112,28,20,4,0,4,21,19,11,0,14,0,4,0,1,2,1,0.288659793,"sa3005529"
2023,"Ronny Rojas","NYY","A",21,51,161,186,35,21,6,0,8,29,25,23,0,62,0,2,0,2,5,0,0.217391304,"sa3005530"
2021,"Edgardo Rodriguez","STL","A",20,17,61,63,13,12,1,0,0,2,5,1,0,18,0,1,0,1,0,0,0.213114754,"sa3005532"
2022,"Jesus Chirinos","MIL","A",20,117,405,480,96,71,13,0,12,60,55,69,0,152,0,6,0,7,3,1,0.237037037,"sa3005538"
2023,"Jesus Chirinos","MIL","A",21,67,213,276,62,41,13,1,7,37,34,55,0,78,4,4,0,6,2,1,0.291079812,"sa3005538"
2022,"Sergio Gutierrez","ARI","A",21,56,183,219,31,16,7,2,6,28,20,32,0,96,4,0,0,2,2,2,0.169398907,"sa3005539"
2023,"Sergio Gutierrez","ARI","A",22,24,75,91,11,4,2,0,5,13,10,14,1,38,1,1,0,3,2,0,0.146666666,"sa3005539"
2021,"Luis Toribio","SFG","A",20,94,340,408,78,50,20,1,7,59,39,63,0,113,2,2,1,6,2,1,0.229411764,"sa3005541"
2022,"Skeiling Rodriguez","CLE","A",21,20,70,77,12,9,3,0,0,9,5,6,0,30,0,1,0,0,0,1,0.171428571,"sa3005542"
2021,"Neyfy Castillo","ARI","A",20,103,382,455,88,49,14,4,21,74,72,58,0,170,12,3,0,2,26,9,0.230366492,"sa3005544"
2021,"Daniel Castillo","MIL","A",20,19,59,72,9,7,1,0,1,12,14,9,0,28,3,1,0,0,5,0,0.152542372,"sa3005545"
2022,"Luis Silva","MIL","A",20,55,153,167,26,19,7,0,0,14,12,12,0,53,1,1,0,2,4,2,0.16993464,"sa3005547"
2023,"Nelson Medina","NYY","A",22,50,163,192,45,27,9,3,6,25,28,27,1,58,1,1,0,5,8,3,0.276073619,"sa3005549"
2022,"Rainer Nunez","TOR","A",21,93,361,384,108,73,19,1,15,50,63,14,1,82,4,5,0,6,0,0,0.299168975,"sa3005551"
2021,"Eddys Leonard","LAD","A",20,66,261,308,77,42,19,2,14,59,57,34,0,74,12,1,0,4,6,2,0.295019157,"sa3005554"
2022,"Victor Planchart","CLE","A",21,64,226,255,57,39,13,3,2,29,30,26,0,61,3,0,0,4,1,0,0.252212389,"sa3005555"
2021,"Angel Maita","BOS","A",20,42,139,159,34,29,3,2,0,26,14,15,0,28,3,1,1,3,4,0,0.244604316,"sa3005556"
2021,"Jose Rivas","TOR","A",20,19,53,60,10,10,0,0,0,6,5,6,0,14,1,0,0,0,2,2,0.188679245,"sa3005561"
2022,"Jose Rivas","TOR","A",21,36,92,117,18,12,6,0,0,17,4,19,0,18,5,1,0,4,4,3,0.195652173,"sa3005561"
2022,"Jhoan Paulino","OAK","A",21,91,320,351,71,45,18,0,8,36,38,21,0,105,3,6,1,4,1,2,0.221875,"sa3005563"
2022,"Carlos Santiago","MIA","A",20,52,194,206,46,35,6,1,4,17,28,7,0,61,2,3,0,5,2,1,0.237113402,"sa3005565"
2023,"Carlos Santiago","MIA","A",21,44,146,163,31,17,9,1,4,17,23,15,0,38,1,1,0,4,5,3,0.212328767,"sa3005565"
2021,"Enrique Valdez","KCR","A",20,26,92,101,17,10,5,0,2,12,9,6,0,38,2,1,0,0,1,1,0.184782608,"sa3005568"
2022,"Enrique Valdez","KCR","A",21,82,285,316,73,47,19,1,6,39,37,23,0,85,3,4,1,3,19,6,0.25614035,"sa3005568"
2022,"Eduardo Salazar","NYM","A",21,29,92,100,21,16,2,1,2,6,5,5,0,29,3,0,0,3,0,1,0.228260869,"sa3005569"
2023,"Eduardo Salazar","NYM","A",22,27,84,91,20,13,6,0,1,12,9,5,0,24,2,0,0,5,0,1,0.238095238,"sa3005569"
2022,"Yunior Garcia","LAD","A",20,87,334,377,102,60,28,1,13,58,74,33,0,75,9,0,0,8,2,0,0.305389221,"sa3005570"
2021,"Federico Polanco","MIA","A",20,78,284,314,67,49,13,3,2,35,25,20,0,70,7,1,2,3,5,4,0.235915492,"sa3005571"
2021,"Norkis Marcos","PIT","A",20,40,119,143,23,18,4,1,0,18,14,21,0,50,1,2,0,1,7,3,0.19327731,"sa3005575"
2022,"Norkis Marcos","PIT","A",21,56,165,188,30,20,3,2,5,20,22,20,0,68,2,1,0,3,12,4,0.181818181,"sa3005575"
2022,"Josue Cruz","BAL","A",21,28,91,110,12,9,2,0,1,10,10,18,0,53,1,0,0,1,0,0,0.131868131,"sa3005577"
2022,"Alberis Ferrer","MIL","A",21,43,136,155,25,16,2,2,5,23,27,15,0,66,2,2,0,2,7,0,0.183823529,"sa3005584"
2022,"Jommer Hernandez","TOR","A",21,27,84,99,23,20,2,1,0,10,6,12,0,19,2,1,0,3,0,0,0.273809523,"sa3005586"
2021,"Daniel Vellojin","CIN","A",21,88,283,362,70,41,21,1,7,56,34,72,0,73,3,4,0,5,5,3,0.247349823,"sa3005587"
2022,"Daniel Vellojin","CIN","A",22,20,62,75,8,7,0,0,1,7,4,13,0,21,0,0,0,1,3,1,0.129032258,"sa3005587"
2022,"Raimfer Salinas","NYY","A",21,64,191,221,43,31,7,0,5,24,25,22,0,73,7,1,0,8,3,2,0.22513089,"sa3005597"
2021,"Julio Carreras","COL","A",21,94,362,404,92,61,19,5,7,61,44,24,0,102,5,5,8,9,15,4,0.254143646,"sa3005598"
2021,"Keithron Moss","TEX","A",19,61,187,223,32,15,8,4,5,27,22,28,0,96,6,2,0,0,14,3,0.171122994,"sa3005599"
2021,"Antonio Cabello","TEX","A",20,44,141,156,22,14,4,1,3,15,15,12,0,57,0,3,0,1,3,0,0.156028368,"sa3005600"
2021,"Jose Guzman","LAA","A",20,89,323,369,84,55,20,4,5,63,40,37,0,93,5,2,2,2,18,7,0.260061919,"sa3005601"
2021,"Danny Bautista Jr.","OAK","A",20,72,245,291,51,31,15,3,2,38,23,33,1,68,5,2,5,6,6,2,0.208163265,"sa3005602"
2022,"Danny Bautista Jr.","OAK","A",21,99,367,423,97,66,24,2,5,48,37,34,0,72,13,2,7,12,10,8,0.264305177,"sa3005602"
2021,"Alberto Rodriguez","SEA","A",20,93,370,431,109,64,30,5,10,75,63,51,0,95,5,5,0,4,13,7,0.294594594,"sa3005603"
2023,"Reidy Mercado","MIL","A",22,25,68,71,11,7,4,0,0,9,5,3,0,22,0,0,0,2,8,2,0.161764705,"sa3005612"
2024,"Reidy Mercado","MIL","A",23,44,103,113,19,15,2,1,1,17,4,7,0,37,1,0,2,0,13,2,0.184466019,"sa3005612"
2021,"Felix Valerio","MIL","A",20,85,309,377,97,64,24,3,6,71,63,54,0,49,11,3,0,5,27,8,0.313915857,"sa3005613"
2022,"Darlin Moquete","STL","A",22,65,220,245,49,34,7,0,8,31,28,18,0,56,3,4,0,6,5,5,0.222727272,"sa3005617"
2023,"Darlin Moquete","STL","A",23,24,81,94,20,14,3,1,2,11,8,11,0,12,1,1,0,0,3,2,0.24691358,"sa3005617"
2021,"Ronaiker Palma","COL","A",21,23,68,73,15,14,1,0,0,7,6,2,0,6,1,1,1,2,1,0,0.220588235,"sa3005624"
2022,"Stanley Consuegra","NYM","A",21,66,255,287,64,38,14,4,8,38,32,26,0,77,3,3,0,4,8,8,0.250980392,"sa3005628"
2022,"Juan Batista","ARI","A",21,28,89,99,16,10,3,2,1,9,5,6,0,49,3,0,1,1,7,1,0.17977528,"sa3005629"
2021,"Heriberto Hernandez","TBR","A",21,73,254,320,64,37,15,0,12,57,44,49,3,90,9,8,0,3,7,4,0.251968503,"sa3005630"
2021,"Dalvy Rosario","MIA","A",20,88,299,343,67,50,12,2,3,41,30,33,0,75,5,3,3,2,17,2,0.224080267,"sa3005712"
2021,"Alvaro Gonzalez","DET","A",20,64,205,246,41,32,7,0,2,28,17,30,0,61,9,2,0,3,2,3,0.2,"sa3005715"
2022,"Alvaro Gonzalez","DET","A",21,43,123,144,23,13,7,0,3,17,17,15,0,43,5,1,0,4,0,1,0.186991869,"sa3005715"
2023,"Alvaro Gonzalez","DET","A",22,23,59,75,9,7,0,0,2,12,6,12,0,22,2,1,1,0,1,0,0.152542372,"sa3005715"
2024,"Alvaro Gonzalez","DET","A",23,28,65,76,7,6,0,0,1,10,4,10,0,17,1,0,0,1,2,0,0.107692307,"sa3005715"
2021,"Adonis Giron","HOU","A",20,29,98,112,13,9,2,0,2,10,8,11,0,41,3,0,0,1,0,1,0.132653061,"sa3005719"
2021,"Juan Querecuto","SEA","A",20,20,68,79,17,15,1,0,1,7,5,8,0,22,3,0,0,2,2,2,0.25,"sa3005721"
2022,"Adanson Cruz","STL","A",21,56,175,195,28,17,7,1,3,20,15,15,0,81,2,2,1,5,2,1,0.16,"sa3005722"
2023,"Adanson Cruz","STL","A",22,45,142,166,34,25,9,0,0,13,17,17,0,40,5,2,0,3,5,2,0.239436619,"sa3005722"
2021,"Darlyn Del Villar","STL","A",20,27,71,84,13,10,3,0,0,7,7,12,0,31,1,0,0,4,1,1,0.183098591,"sa3005724"
2022,"Luis Rodriguez","STL","A",22,20,71,73,16,12,3,0,1,4,5,2,0,24,0,0,0,2,0,0,0.225352112,"sa3005727"
2021,"Brandon Valenzuela","SDP","A",20,82,329,378,101,71,21,3,6,50,62,44,0,80,2,3,0,7,3,2,0.306990881,"sa3005729"
2021,"Yeison Santana","CHC","A",20,20,75,85,11,9,2,0,0,8,1,9,0,28,0,0,1,1,3,3,0.146666666,"sa3005730"
2022,"Yeison Santana","CHC","A",21,18,60,71,18,14,4,0,0,17,7,10,0,16,1,0,0,1,3,0,0.3,"sa3005730"
2022,"Andry Arias","WSN","A",22,51,174,200,36,24,5,4,3,27,24,23,0,51,2,1,0,1,2,3,0.206896551,"sa3005735"
2021,"Diowill Burgos","MIA","A",20,54,178,213,33,20,10,1,2,20,16,33,1,75,1,1,0,0,1,0,0.185393258,"sa3005740"
2022,"Gary Camarillo","KCR","A",20,25,94,100,12,7,2,0,3,8,10,3,0,51,2,1,0,1,2,1,0.127659574,"sa3005743"
2021,"Junior Perez","OAK","A",19,95,329,386,68,39,16,5,8,54,34,51,0,145,3,2,1,2,24,7,0.20668693,"sa3005744"
2022,"Junior Perez","OAK","A",20,116,398,482,99,61,21,2,15,74,62,70,0,148,5,7,2,8,32,7,0.248743718,"sa3005744"
2021,"Carlos Irigoyen","DET","A",20,37,116,129,24,22,2,0,0,9,7,11,0,34,0,0,2,2,0,0,0.206896551,"sa3005745"
2022,"Luis Baez","MIN","A",21,66,177,207,38,33,2,2,1,29,22,28,0,63,2,0,0,2,20,3,0.214689265,"sa3005747"
2021,"Herard Gonzalez","KCR","A",20,90,311,387,73,47,16,3,7,63,44,62,1,125,6,5,3,4,13,5,0.234726688,"sa3005750"
2021,"Braian Fernandez","WSN","A",22,46,141,160,31,24,6,1,0,14,17,16,0,47,1,1,1,8,1,2,0.219858156,"sa3005751"
2021,"Victor Mascai","HOU","A",20,41,132,167,23,10,5,1,7,20,23,31,1,56,2,2,0,1,1,0,0.174242424,"sa3005754"
2022,"Victor Mascai","HOU","A",21,65,204,242,44,23,12,0,9,29,32,36,0,80,0,2,0,3,2,0,0.215686274,"sa3005754"
2022,"Carlos Aguiar","MIN","A",20,44,140,149,34,13,9,2,10,21,24,9,0,66,0,0,0,1,3,6,0.242857142,"sa3005755"
2023,"Carlos Aguiar","MIN","A",21,52,184,206,41,22,5,6,8,24,37,17,0,65,2,3,0,2,5,2,0.222826086,"sa3005755"
2024,"Carlos Aguiar","MIN","A",22,42,139,155,32,14,11,2,5,18,21,15,0,45,0,1,0,3,3,0,0.230215827,"sa3005755"
2019,"Carlos Paraguate","ATL","A",18,73,241,262,40,29,11,0,0,17,18,13,0,91,2,4,2,9,4,3,0.165975103,"sa3005757"
2021,"Diego Hernandez","KCR","A",20,74,266,310,73,61,9,2,1,47,19,32,0,66,3,3,6,3,34,10,0.27443609,"sa3005759"
2022,"Miguel Fabrizio","CHC","A",21,21,66,75,10,4,3,1,2,8,13,9,0,21,0,0,0,2,0,0,0.151515151,"sa3005767"
2023,"Miguel Fabrizio","CHC","A",22,27,96,100,21,16,4,0,1,8,12,3,0,35,1,0,0,3,3,2,0.21875,"sa3005767"
